statistic,hashtag,strftime_template,n,tau,end_time,index,article_count,alexa_mean,alexa_max,alexa_sum
indegree,trayvonmartin,%m-%d-%Y,36611,0.9987878787878788,2013-08-28 04:00:00 UTC,2013-08-28 04:00:00 UTC,72,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36654,0.9987878787878788,2013-08-29 04:00:00 UTC,2013-08-29 04:00:00 UTC,73,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36676,0.9991919191919192,2013-08-30 04:00:00 UTC,2013-08-30 04:00:00 UTC,74,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36693,0.9995959595959596,2013-08-31 04:00:00 UTC,2013-08-31 04:00:00 UTC,75,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36709,1.0,2013-09-01 04:00:00 UTC,2013-09-01 04:00:00 UTC,76,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36722,1.0,2013-09-02 04:00:00 UTC,2013-09-02 04:00:00 UTC,77,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36724,1.0,2013-09-03 04:00:00 UTC,2013-09-03 04:00:00 UTC,78,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36748,1.0,2013-09-04 04:00:00 UTC,2013-09-04 04:00:00 UTC,79,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36763,1.0,2013-09-05 04:00:00 UTC,2013-09-05 04:00:00 UTC,80,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36776,1.0,2013-09-06 04:00:00 UTC,2013-09-06 04:00:00 UTC,81,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36783,1.0,2013-09-07 04:00:00 UTC,2013-09-07 04:00:00 UTC,82,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36792,1.0,2013-09-08 04:00:00 UTC,2013-09-08 04:00:00 UTC,83,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36805,1.0,2013-09-09 04:00:00 UTC,2013-09-09 04:00:00 UTC,84,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36854,1.0,2013-09-10 04:00:00 UTC,2013-09-10 04:00:00 UTC,85,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36888,0.9971717171717172,2013-09-11 04:00:00 UTC,2013-09-11 04:00:00 UTC,86,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36930,0.9983838383838384,2013-09-12 04:00:00 UTC,2013-09-12 04:00:00 UTC,87,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36958,0.9971717171717172,2013-09-13 04:00:00 UTC,2013-09-13 04:00:00 UTC,88,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36974,1.0,2013-09-14 04:00:00 UTC,2013-09-14 04:00:00 UTC,89,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36987,1.0,2013-09-15 04:00:00 UTC,2013-09-15 04:00:00 UTC,90,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36996,0.997979797979798,2013-09-16 04:00:00 UTC,2013-09-16 04:00:00 UTC,91,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,37005,1.0,2013-09-17 04:00:00 UTC,2013-09-17 04:00:00 UTC,92,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,37016,0.9995959595959596,2013-09-18 04:00:00 UTC,2013-09-18 04:00:00 UTC,93,117,0.7584260603128523,0.9988901220865705,88.73584905660373
